Training;TWI;SLOPE;PROFC;PLANC;NDVI;LANDUSE;GEOM;GEO;ELEV;ASP
0;6.83827;2.586648;-0.003944;-0.000122;0.653501;7;1;3;145;77.634109
0;4.677281;19.213642;0.025427;-0.004772;0.642922;7;1;3;142.811478;117.794403
0;4.453843;22.207611;-0.007119;0.010059;0.645182;7;1;3;148.248993;45.359177
0;4.448193;23.999191;0.001399;-0.019864;0.670281;7;1;3;140.63652;72.230484
0;4.548406;23.971144;0.003131;-0.004715;0.608412;8;5;4;19.389248;313.320618
0;5.376715;11.499916;-0.000743;0.009453;0.637861;8;5;4;22.853397;356.430145
0;5.664121;9.646609;0.001362;-0.005946;0.625759;8;5;4;22.431784;353.466827
0;5.072297;13.059464;0.01058;-0.002529;0.632114;8;5;4;25.338049;341.748108
0;5.958726;6.631783;-0.011367;-0.001254;0.645623;8;5;4;25.232349;3.714675
0;5.305838;12.047909;-0.007721;-0.008269;0.619396;8;5;4;25.651833;333.668213
0;3.892372;32.115105;0.01662;-0.00081;0.628003;7;4;10;34.441673;317.387817
0;4.777804;14.878218;0.025438;0.025404;0.633421;7;4;12;38.152336;47.830597
0;5.00201;12.513885;0.005046;-0.003461;0.63669;7;5;2;64.75576;355.960999
0;4.958701;12.283066;0.015563;0.015409;0.641644;7;5;2;65;33.698372
0;4.132741;27.89674;0.000981;0.002531;0.65524;8;5;4;22.075855;312.865814
0;4.730935;16.228123;0.027291;0.005237;0.655344;8;5;4;28.963001;320.940277
0;5.519192;8.888172;0.00476;-0.007667;0.65693;8;5;4;28.842516;13.74698
0;5.351827;10.21147;-0.002667;-0.003619;0.635218;8;5;4;28.580425;356.160797
0;7.607499;4.977852;-0.026544;0.00476;-0.110043;2;6;14;5;127.095947
0;5.769029;12.93407;-0.042166;-0.00011;-0.048141;7;6;14;5;189.2061
0;5.775174;15.853765;-0.007134;-0.002281;-0.024478;7;6;14;7.199938;200.473083
0;5.194017;13.348282;0.033434;0.001937;-0.000284;7;6;12;10.13778;194.858551
0;5.090627;10.479396;0.040841;-0.005813;0.617219;7;4;12;40;217.216003
0;3.684494;37.132603;0.020783;-0.004324;0.655716;7;4;12;33.451477;124.681412
0;4.2534;24.465685;0.041714;0.014202;0.578533;7;5;2;63.811214;294.790619
0;6.397888;3.050541;0.007016;0.000572;0.626635;7;5;2;65;4.456748
0;4.717117;15.494621;-0.006908;-0.000239;0.630704;7;5;2;66.025002;318.361938
0;5.327023;8.566776;0.02361;0.011788;0.625024;7;5;2;70;347.450623
0;5.323569;9.141471;0.000279;-0.00779;0.637236;7;5;2;68.142403;19.540838
0;5.110559;10.594758;0.002006;0.004465;0.642062;7;5;2;67.132088;42.430073
0;4.550818;19.751411;0.020141;0.001871;0.674725;8;5;4;28.564535;307.250946
0;5.691584;6.736621;0.002509;0.005322;0.681997;8;5;4;31.187662;331.217316
0;5.522019;8.415622;2.20E-05;0.003516;0.626892;8;5;4;31.88397;350.741821
0;5.059019;12.536112;0.000484;0.002867;0.591454;8;5;4;32.852909;338.145569
0;4.845681;17.45916;0.026503;0.001876;0.303955;7;1;12;10.208807;16.971615
0;4.915708;16.757441;-0.020445;-0.005915;0.340102;7;6;12;6.525752;19.74515
0;5.469481;9.9845;-0.034363;0.00284;0.286093;2;6;12;5;20.001644
0;7.205672;3.148289;-0.017719;0.003071;0.153833;2;6;14;5;127.324081
0;5.268866;12.382463;-0.035362;-0.007562;0.036036;7;6;14;5;198.637558
0;4.837343;15.135433;0.019698;0.007255;0.053541;7;6;12;9.139164;204.011459
0;4.738945;15.175646;0.033583;-0.002591;0.575285;7;5;2;65;285.654358
0;5.294049;9.130231;-0.005512;0.001708;0.623847;7;5;2;66.411789;330.913452
0;5.252681;8.924514;0.025176;0.005645;0.631756;7;5;2;70;301.349426
0;;0;0;0;0.61493;7;5;2;70;
0;7.891471;0.642814;0.002572;-0.000459;0.638113;7;5;2;70;42.192356
0;5.675009;5.877253;0.015311;0.010236;0.639199;7;5;2;70;52.679688
0;5.00279;11.768373;0.008209;0.003767;0.672458;8;5;4;31.909962;328.097321
0;5.751854;7.0642;-0.003555;-0.004588;0.667551;8;5;4;32.650246;333.466858
0;5.724159;6.337777;-0.000731;0.001039;0.621843;8;5;4;34.141315;321.746124
0;5.446296;8.825874;0.001438;0.001819;0.662302;8;5;4;36.002422;314.78241
0;4.879427;14.493548;-0.011777;0.00017;0.584327;8;5;4;38.712444;293.055023
0;4.628054;19.830235;0.013762;0.007408;0.508376;7;6;12;9.763452;16.608782
0;4.795193;16.253227;-0.035652;-0.007376;0.344349;2;6;12;5.571092;18.828327
0;6.920306;4.595001;-0.029089;0.005496;0.233032;2;6;14;5;125.140633
0;5.087731;11.956129;-0.03037;-0.006895;0.132026;7;6;14;5.153681;206.721817
0;4.925626;12.701864;0.026749;0.006486;0.076945;7;6;12;9.55289;208.460785
0;4.134681;29.959629;-0.014616;-0.000724;0.540988;7;5;2;55.880447;277.040863
0;5.106715;11.636918;0.018744;-0.00158;0.588742;7;5;2;65.71183;277.962708
0;5.682512;6.219582;0.000134;-0.001811;0.610587;7;5;2;67.867493;268.281311
0;6.370576;2.939264;0.008901;0.002174;0.618128;7;5;2;70;258.537384
0;;0;0;0;0.617576;7;5;2;70;
0;7.48933;0.960971;0.003954;-0.000791;0.625146;7;5;2;70;135.002686
0;5.071997;10.654686;0.027465;0.014061;0.632915;7;5;2;70;134.409714
0;4.350283;21.805424;0.028314;0.010892;0.651521;8;5;4;33.226284;308.392639
0;5.910137;4.651904;0.015839;0.000603;0.646869;8;5;4;35;350.85202
0;6.507214;2.564418;0.009116;-0.000374;0.655068;8;5;4;35;348.070831
0;6.381671;3.486953;-0.008849;0.000534;0.633896;8;5;4;35;287.706299
0;5.505933;7.408483;-5.10E-05;0.001431;0.622517;8;5;4;37.324848;285.271393
0;4.771054;15.170426;-0.023329;-0.000524;0.614827;8;5;4;39.872288;281.720245
0;5.247022;10.604115;0.002521;0.006579;0.619385;7;1;10;31.30159;25.638046
0;5.379668;9.185459;0.005659;0.007292;0.621779;7;1;10;29.55442;44.032372
0;4.65321;19.797646;0.008995;0.009535;0.627772;7;1;10;25.203182;81.182312
0;4.577639;19.509853;0.018455;0.002764;0.474494;7;1;12;11.13516;24.805487
0;4.722903;17.649702;-0.021836;-0.003362;0.452973;2;6;12;6.587367;27.950462
0;5.946667;5.469549;-0.033307;0.004822;0.248234;7;6;14;5;116.326134
0;3.966619;31.221554;-0.013255;-0.001094;0.56221;7;5;2;57.385288;277.385681
0;5.703794;5.711609;0.001573;0.012617;0.613812;7;5;2;65.932556;256.901306
0;5.528483;6.796622;0.003139;0.00497;0.634816;7;5;2;67.424278;220.616669
0;5.507256;6.941034;0.004235;0.005334;0.626164;7;5;2;68.822517;203.164505
0;5.291911;8.868135;0.010259;0.004692;0.6303;7;5;2;69.102592;165.785339
0;4.702359;15.71368;0.000694;-0.001293;0.641393;7;5;2;67.076576;154.501434
0;3.982637;30.021954;0.003813;0.000137;0.621302;8;5;4;28.810646;296.960327
0;5.956763;4.440849;0.016739;-0.002458;0.660701;8;5;4;35;304.951294
0;;0;0;0;0.642981;8;5;4;35;
0;;0;0;0;0.639895;8;5;4;35;
0;6.202878;4.052027;-0.009414;0.002221;0.656109;8;5;4;35.286526;274.265717
0;5.643531;6.865067;-0.0003;0.003261;0.637618;8;5;4;37.682453;266.58371
0;4.754689;15.866575;-0.021998;0.00354;0.637545;8;5;4;40.505779;266.997253
0;5.276225;11.177769;7.50E-05;0.004217;0.627959;7;1;10;36.234756;32.74448
0;5.303288;9.99381;-0.000358;0.001574;0.612063;7;1;10;33.803082;48.45089
0;5.193696;10.817347;0.005837;0.004015;0.659829;7;1;10;31.180828;65.964607
0;4.033724;28.770275;0.0008;0.000508;0.601702;7;5;2;59.574554;277.622101
0;8.156137;0.509788;-0.00137;0.000274;0.615485;7;5;2;65;224.997314
0;6.285092;3.626789;-0.010958;-0.001817;0.638012;7;5;2;65;208.360458
0;5.472358;7.421877;-0.001606;0.009833;0.630517;7;5;2;66.203796;182.291611
0;4.782151;14.561754;0.010346;0.002566;0.638578;7;5;2;65.186264;154.194275
0;4.017583;29.942635;-0.014;-7.10E-05;0.612644;8;5;4;23.525759;297.630096
0;4.559405;17.438112;0.046181;0.010046;0.645551;8;5;4;35;302.21936
0;;0;0;0;0.667901;8;5;4;35;
0;;0;0;0;0.659441;8;5;4;35;
0;;0;0;0;0.643986;8;5;4;35;
0;6.686256;2.287282;-0.007559;0.000439;0.657137;8;5;4;35;232.254456
0;5.449924;8.312861;-0.00134;0.000969;0.657291;8;5;4;36.769707;238.486969
0;4.810939;15.039071;-0.017417;0.001529;0.64133;8;5;4;39.828159;258.166901
0;5.242962;10.937468;-0.002553;0.002827;0.653501;7;1;10;38.777889;56.856422
0;5.255585;9.908059;-0.000922;0.00134;0.635376;7;1;10;35.620995;66.738525
0;5.145841;11.420697;0.004459;-0.000179;0.667552;7;1;10;32.291317;73.464355
0;4.285482;23.116014;0.003886;-0.00374;0.615837;7;5;2;60.869053;279.362061
0;9.874976;0.088446;0.000364;-7.30E-05;0.632601;7;5;2;65;315.002686
0;7.123992;1.384621;0.005695;-0.00114;0.632817;7;5;2;65;135.002686
0;4.86797;13.409262;0.016384;-0.001752;0.646696;7;5;2;63.609333;137.10022
0;3.955413;29.883982;0.01721;-0.00252;0.649734;8;5;4;30.697062;303.094818
0;7.442913;1.00662;0.008116;0.000571;0.641966;8;5;4;35;297.108643
0;7.495556;0.955008;0.003592;-0.000617;0.659917;8;5;4;35;202.031448
0;7.760689;0.732619;0.002796;-0.000334;0.665424;8;5;4;35;144.153015
0;6.078985;4.062268;0.009712;-2.70E-05;0.62273;8;5;4;34.820301;156.38353
0;5.934319;5.444468;0.002011;-0.004404;0.63946;8;5;4;34.019993;175.04184
0;5.506409;8.318378;-0.004733;-0.002714;0.655951;8;5;4;35;239.882889
0;4.622636;16.945648;0.014792;4.60E-05;0.600701;7;5;2;62.844162;284.658905
0;7.036;1.511921;0.006218;-0.001244;0.624001;7;5;2;65;135.002686
0;4.711075;15.583973;0.011972;-0.009303;0.66997;7;5;2;62.812824;137.137726
0;4.062145;28.088518;0.019536;0.000631;0.638211;8;5;4;27.17326;299.331573
0;5.115583;10.210023;-0.000183;0.019515;0.669512;8;5;4;32.747952;232.022369
0;5.316401;8.656886;0.00054;-0.000631;0.6804;8;5;4;33.236118;169.946533
0;5.31665;9.203858;-0.000114;-0.001366;0.67167;8;5;4;33.041512;184.412506
0;5.121285;10.484238;-0.000105;-0.000626;0.668893;8;5;4;32.941097;171.654831
0;5.358813;8.566425;-0.001444;-0.004862;0.650773;8;5;4;32.066315;167.629562
0;6.344499;5.817765;-0.001258;-0.012235;0.654887;8;5;4;31.702688;195.197678
0;5.491697;9.131828;-0.002382;0.004186;0.674518;8;5;4;34.007339;246.243774
0;5.106441;10.301793;0.01288;0.028451;0.608233;7;5;2;63.995411;244.562469
0;4.231536;23.556898;0.035329;0.011927;0.613274;7;5;2;63.523014;143.892685
0;3.723402;36.829216;-0.009217;-0.0034;0.654318;8;5;4;21.499443;297.801819
0;4.863803;13.463214;-0.004909;0.015233;0.667446;8;5;4;30.811317;341.631958
0;7.098422;1.467796;0.007442;-0.021447;0.669713;8;5;4;30;124.208061
0;5.197188;10.347894;0.003811;0.000807;0.673374;8;5;4;30.114492;173.375565
0;5.098146;12.069444;0.008154;0.000776;0.666527;8;5;4;29.783142;173.709946
0;4.866541;13.844482;0.005516;-0.004464;0.668872;8;5;4;28.885174;172.830902
0;5.152014;11.134694;0.000212;-0.003071;0.65993;8;5;4;28.72364;185.751724
0;5.666538;10.008774;0.002094;-0.001903;0.635857;8;5;4;29.504116;196.669861
0;4.881596;13.645405;-0.000834;0.002388;0.653332;8;5;4;31.057161;203.740845
0;3.835748;32.931519;0.011192;-0.012836;0.663572;8;5;4;29.272221;303.199646
0;5.054672;10.836512;0.019824;0.002391;0.682319;8;5;4;33.542999;107.39122
0;4.546693;17.647432;-0.000756;-0.007894;0.643572;8;5;4;28.072802;137.186157
0;4.579033;17.660019;0.021452;0.029895;0.634802;8;4;10;98.515526;151.553543
0;4.055289;27.871464;0.016168;-0.005695;0.636849;8;4;10;94.890564;36.051407
0;5.25721;12.584072;0.028297;0.002262;0.604362;8;4;10;99.463806;259.893494
0;5.706756;6.510387;0.021637;-0.001077;0.635308;8;4;10;100;39.020805
0;4.711592;15.899479;0.024426;-0.0023;0.591814;8;4;10;98.527512;15.340715
0;4.225734;24.472935;0.012283;0.001052;0.654078;8;4;10;96.196167;19.823349
0;4.82822;15.490049;0.024873;-0.00244;0.586451;8;4;10;98.538803;264.457092
0;;0;0;0;0.604089;8;4;10;100;
0;;0;0;0;0.538799;8;4;10;100;
0;6.85729;0.903792;0.003601;-0.000374;0.620974;8;4;10;100;50.148338
0;4.890682;13.37207;0.013626;0.027505;0.656079;8;4;10;98.849236;78.013977
0;5.057586;10.825613;0.036393;0.000202;0.595305;7;1;10;69.92366;1.059637
0;4.818517;13.66742;0.034323;0.00283;0.606872;7;1;10;69.549164;10.504737
0;4.466288;19.677794;0.021273;-2.40E-05;0.64413;7;1;10;67.7612;15.106605
0;4.111251;26.96558;0.005872;-0.001673;0.66072;7;1;10;65.015381;15.005852
0;4.77177;15.869699;0.023133;-0.001056;0.586251;8;4;10;98.376503;271.539215
0;5.862549;5.64894;0.018595;-0.00234;0.653759;8;4;10;99.938629;140.533081
0;4.759376;15.226229;0.024562;-0.000887;0.550421;8;4;10;98.700989;161.725342
0;4.264721;23.634441;0.01166;-0.000974;0.613796;8;4;10;96.382446;163.933594
0;4.055667;28.267687;0.007601;-0.002474;0.541433;7;1;10;65.048996;190.808197
0;4.404571;20.835678;0.0212;-0.003432;0.546781;7;1;10;67.485336;196.938721
0;4.957544;12.092697;0.033198;0.003676;0.559427;7;1;10;69.789688;196.453308
0;6.42297;3.699817;0.022126;-0.002169;0.599194;7;1;10;70;197.003967
0;5.574233;7.154606;0.024534;0.013961;0.613712;7;1;10;70;40.530182
0;4.973371;13.393564;0.021544;-0.001222;0.595371;8;4;10;98.746918;277.444275
0;4.553164;18.39254;0.02215;-0.008728;0.666353;8;4;10;97.619415;107.673805
0;5.428808;8.977462;0.016605;0.004867;0.608121;8;4;10;99.408302;275.018372
0;4.182132;25.841118;0.029066;-0.002205;0.63332;8;4;10;96.686134;91.931656
0;4.483815;19.206062;0.020436;0.018305;0.555632;8;4;10;97.378601;189.456833
0;3.725356;35.965118;0.017147;0.032139;0.572114;8;4;10;93.502274;133.705582
0;5.177135;10.239917;0.00114;0.002861;0.64752;8;5;4;26.919788;214.125931
0;5.243797;9.297791;-0.001954;0.006144;0.622004;8;5;4;28.491905;198.553543
0;5.189849;10.731059;0.001384;0.000264;0.636386;8;5;4;23.854738;217.330551
0;5.009559;11.691173;0.008168;0.008617;0.652787;8;5;4;25.436859;175.6409
0;4.978444;13.402119;-0.007069;-1.80E-05;0.604049;3;1;3;95.398895;142.971741
0;5.84531;9.600414;0.002908;-0.002085;0.367045;3;1;3;93.683014;162.153214
0;5.021041;12.516133;0.000587;0.00222;0.529665;3;1;3;92.307831;150.74231
0;5.820282;10.136736;-0.000319;-0.002335;0.545356;3;1;3;92.372131;140.019104
0;5.763021;9.819818;-0.000427;-0.003527;0.522459;3;1;3;90.340607;150.08371
0;5.190895;11.569437;0.001314;0.005247;0.537229;3;1;3;88.860367;146.496841
0;5.850554;11.217545;-0.001329;-0.005641;0.594534;3;1;3;89.772865;124.692436
0;5.960916;9.822602;0.000215;0.000294;0.631211;3;1;3;87.555672;147.290543
0;5.816956;10.087612;0.000924;0.000408;0.560297;3;1;3;85.636955;145.465149
0;3.914038;32.975067;-0.006843;0.003975;0.560479;7;1;3;681.153381;167.97081
0;4.052094;28.345757;-0.003973;0.011821;0.64383;7;1;3;676.970459;127.243927
0;4.461205;20.851246;0.021967;-0.002308;0.535211;7;1;3;673.222534;235.269409
0;6.662025;1.098506;-0.003277;0.00147;0.594341;7;1;3;675;159.255997
0;5.05897;5.395567;0.01759;0.001005;0.647628;7;1;3;675;91.680885
0;3.58186;40.799583;0.009663;0.004927;0.476262;7;1;3;665.310303;220.827957
0;4.163598;25.615452;0.053536;0.016831;0.575975;7;1;3;674.473633;198.319504
0;4.245883;23.751339;0.049601;0.024878;0.611629;7;1;3;674.482239;158.668152
0;5.291921;16.32095;-0.006659;-0.007064;0.485244;3;1;10;63.009022;125.979141
0;5.107832;15.727171;-0.00184;-0.013578;0.586101;3;1;10;58.589676;127.856255
0;5.699121;9.575117;-0.016823;0.003525;0.441039;3;1;10;60.8218;114.938904
0;6.614194;9.976861;0.02342;0.019048;0.512915;3;1;9;60;69.219452
0;4.344365;25.359505;-0.008664;-0.003152;0.643115;3;1;10;30.028412;152.014191
0;4.740002;17.470905;-0.039438;-0.004881;0.652509;3;1;10;25.604973;158.100555
0;4.442269;23.559761;-0.015921;-0.003848;0.677162;7;1;10;29.728924;4.625447
0;4.309856;24.274437;-0.007395;0.006919;0.685185;7;1;10;29.210888;11.878446
0;4.610251;18.951279;-0.008558;-0.007404;0.670209;7;1;10;26.772202;13.678309
0;4.199392;25.267197;0.008278;0.009498;0.544958;7;1;3;734.442383;348.602844
0;6.135071;5.719231;0.018359;-0.00419;0.571945;7;1;3;734.875793;171.596298
0;5.287385;9.128045;0.01617;0.00089;0.613219;7;1;3;734.182129;141.95694
0;4.83151;13.671705;-0.007738;0.005789;0.632884;7;1;3;739.126038;66.159447
0;4.865367;13.665758;-0.000859;-0.007275;0.644449;7;1;3;734.29126;102.754929
0;4.65676;17.705761;0.014442;-0.002279;0.646822;7;1;3;730.553345;132.954803
0;4.510292;19.123695;-0.006264;0.009161;0.618195;7;1;8;523.488281;34.269814
0;5.630521;8.779156;-0.017123;-0.005652;0.617817;7;1;8;520;106.668724
0;3.99028;31.137749;-0.013544;-0.011659;0.560782;7;1;3;521.201538;202.401062
0;6.073732;4.784876;0.016695;-0.001179;0.63335;7;1;10;60;323.318054
0;9.178513;0.088739;0.000365;-7.30E-05;0.635962;7;1;10;60;315.002686
0;7.305827;0.577241;0.002375;-0.000475;0.647761;7;1;10;60;44.997307
0;5.101821;11.591554;0.023384;0.008992;0.678414;7;1;10;59.512535;51.988689
0;4.580698;17.980663;-0.014567;0.018187;0.644871;7;1;10;62.974751;37.862629
0;5.71685;2.819;-0.010424;0.001632;0.635568;7;1;10;60;61.314453
0;;0;0;0;0.597765;7;1;10;60;
0;6.229371;4.046655;0.015312;-0.002593;0.618007;7;1;10;60;143.41922
0;4.502878;18.997337;0.032118;0.014475;0.650631;7;1;10;58.914459;142.31131
0;4.997724;12.728009;0.01332;0.007206;0.586037;7;1;3;730.839722;290.098938
0;5.248551;9.740735;-0.002342;0.009521;0.611683;7;1;3;733.769287;288.763306
0;5.066422;11.022814;0.007276;0.024296;0.589887;7;1;3;738.258545;264.40863
0;4.105966;27.79159;0.032913;-0.00343;0.670364;7;1;10;58.869312;148.487366
0;3.858278;33.221313;0.024601;0.001267;0.657967;7;1;10;55.634819;169.408524
0;5.141604;10.472985;0.010132;0.010313;0.569921;7;1;3;730.995117;248.629608
0;5.353927;8.38293;-2.40E-05;0.006151;0.589944;7;1;3;732.955078;217.25824
0;4.898297;12.887011;-0.007031;0.006489;0.611273;7;1;3;734.361145;196.724976
0;5.079473;10.916654;0.002508;0.010244;0.622513;7;1;3;728.567078;216.287567
0;5.062573;11.629191;0.006309;0.002092;0.608732;7;1;3;729.900574;193.528549
0;4.886995;13.589065;0.009141;0.003265;0.58785;7;1;3;730.493286;178.908478
0;4.422076;25.072411;-0.016536;-0.005442;0.467641;7;1;3;498.607605;171.639557
0;4.385304;26.479385;-0.028763;-0.004518;0.5842;7;1;3;497.843201;183.803131
0;4.187412;31.454481;-0.018957;-0.001784;0.534236;7;1;3;499.540039;189.213928
0;5.249854;24.365389;-0.022249;-0.009253;0.572035;7;1;3;502.835297;120.189835
0;6.349416;8.867441;-0.005323;-0.002901;0.272843;7;1;3;498.847229;121.829681
0;6.637191;7.672197;-0.00351;-0.003544;0.089915;7;1;3;496.412994;122.602737
0;6.829936;1.577982;-0.005763;0.000535;0.294063;7;1;3;495;116.300262
0;;0;0;0;0.619718;7;1;3;495;
0;8.855145;0.147141;-0.000606;0.000121;0.553132;7;1;3;495;224.997314
0;5.581961;9.283943;-0.017993;0.005746;0.366813;7;1;3;495;196.546814
0;4.223017;26.404783;0.0122;-0.003978;0.389936;7;1;3;498.033264;205.275543
0;4.555806;17.768345;0.013993;0.019108;0.670746;7;1;10;122.937584;55.714844
0;4.454569;19.231119;0.020417;0.000796;0.663409;7;1;10;118.132889;31.89497
0;5.165944;10.67031;0.015807;0.003518;0.673386;7;1;10;115.615845;16.071465
0;5.896107;13.263143;-0.014083;-0.00281;0.41915;7;1;3;500.621063;107.253792
0;7.250969;7.960464;0.001183;0.000622;0.117751;7;1;3;497.951935;112.942039
0;7.488039;4.907438;-0.007576;0.000306;-0.010042;7;1;3;495.467194;113.234009
0;10.442438;0.099455;-0.000409;8.20E-05;0.125535;7;1;3;495;135.002686
0;;0;0;0;0.360175;7;1;3;495;
0;;0;0;0;0.33925;7;1;3;495;
0;6.246918;5.271184;0.016844;0.000115;0.488085;7;1;3;495;53.100624
0;5.634114;10.02028;-0.040086;-0.009113;0.561213;7;1;3;490.825012;141.69455
0;4.502872;19.106434;0.013331;0.004277;0.632534;7;1;10;120.660995;161.45047
0;4.891961;12.904745;0.017777;0.01231;0.648232;7;1;10;119.105057;154.500641
0;4.932508;12.207151;0.012772;0.009085;0.662447;7;1;10;116.075562;131.654678
0;4.905658;16.536495;0.000419;-0.006409;0.478212;7;1;3;498.721191;125.939819
0;5.617082;9.67375;0.002792;0.005833;0.309877;7;1;3;496.21051;155.429001
0;7.41808;2.239276;-0.001527;-0.000193;0.008014;7;1;3;495;173.462723
0;;0;0;0;0.017465;7;1;3;495;
0;;0;0;0;0.141385;7;1;3;495;
0;;0;0;0;0.374048;7;1;3;495;
0;8.325778;0.208185;0.000857;-0.000171;0.520931;7;1;3;495;44.997307
0;4.928607;12.502136;0.005008;0.001435;0.623196;7;1;3;493.03302;81.297363
0;4.926015;16.050018;-0.017177;-0.007144;0.396726;7;1;3;494.400818;130.0121
0;5.762752;9.548675;-0.000825;-0.008955;0.298947;7;1;3;492.351685;162.06488
0;5.248944;12.355127;0.009304;0.001484;0.381057;7;1;3;493.073792;192.83638
0;4.933352;12.783461;0.02877;0.001298;0.495217;7;1;3;494.337769;186.093033
0;4.884039;12.792807;0.041664;0.000907;0.542382;7;1;3;495;182.155411
0;5.028832;11.124361;0.036991;0.00036;0.514746;7;1;3;495;182.409943
0;5.069973;11.041386;0.027705;0.004201;0.606662;7;1;3;494.662964;169.476456
0;4.619281;16.794973;0.008281;0.010837;0.653275;7;1;3;491.906433;135.002289
0;5.406081;10.744632;0.001167;-0.007233;0.636294;7;1;3;267.460327;114.813858
0;6.440289;10.767145;0.000341;-0.001723;0.640053;7;1;3;264.665009;137.692261
0;4.922727;12.964342;-0.002582;0.01277;0.657426;7;1;3;265.614441;140.430161
0;5.312032;9.8547;0.000516;0.001956;0.647922;7;1;3;262.511597;124.194855
0;6.97095;17.916842;0.00905;0.00525;0.647262;7;1;3;258.580078;105.842453
0;4.214354;28.552002;-0.030252;-0.004716;0.656694;7;1;10;148.642578;74.846214
0;6.76961;5.213;-0.006393;-0.004527;0.646902;7;1;10;145;170.21814
0;4.286878;23.846149;0.009532;-0.001971;0.629573;7;1;10;144.090271;160.450363
0;4.255296;24.428699;0.022962;-0.000801;0.642282;7;1;3;432.766418;14.569458
0;4.181714;24.981243;0.009244;0.007346;0.654118;7;1;3;430.176514;18.152685
0;3.924838;34.722382;-0.010998;-0.00623;0.659832;7;1;10;152.932587;69.46283
0;4.547546;21.907585;-0.002126;-0.036785;0.656303;7;1;10;142.526215;89.492905
0;9.600912;8.120111;-0.02665;0.001879;0.644534;7;1;3;435;110.560516
0;5.466695;8.763271;0.016664;0.008415;0.649695;7;1;3;434.544861;89.983505
0;4.041181;28.98892;0.041646;0.001462;0.621226;7;1;3;433.692749;166.808578
0;4.068705;27.55513;0.026728;0.011739;0.6359;7;1;3;431.058472;164.671692
0;4.61707;18.327126;-0.001357;0.014095;0.627161;7;1;3;320.127319;108.739136
0;5.586969;7.178212;-0.009392;0.003471;0.621278;7;1;3;315;91.500198
0;4.556397;18.564407;0.015388;0.029746;0.613289;7;1;3;312.444977;79.551651
0;3.882344;35.696049;-0.026359;0.00393;0.618445;7;1;3;554.661743;110.286057
0;4.7078;18.540707;0.00642;-0.02341;0.48457;7;1;3;546.216919;63.883514
0;3.64253;40.840755;-0.009098;0.010894;0.602829;7;1;3;559.329773;135.644043
0;5.687119;11.664725;-0.040219;0.000233;0.460112;7;1;3;550;132.608612
0;5.165732;10.870214;-0.002912;0.008332;0.581983;7;1;3;550.185303;191.546143
0;3.753408;38.140388;-0.016772;0.019064;0.561567;7;1;3;563.281067;136.547668
0;5.294088;14.314067;-0.03937;-0.013577;0.327712;7;1;3;555;162.878647
0;4.489325;21.321289;-0.041917;0.007758;0.504003;7;1;3;556.2005;196.704132
0;4.309842;23.660568;-0.036544;0.009455;0.47528;7;1;3;555.787598;156.414337
0;4.966823;13.399174;-0.01388;0.008908;0.34448;7;1;3;552.383545;104.795784
0;5.836722;6.899168;-0.00809;-0.001621;0.434202;7;1;3;550.797974;312.270386
0;5.220476;9.468132;0.012774;0.017469;0.615834;7;1;3;554.248962;160.382126
0;4.966737;12.950499;-0.002058;-0.005429;0.407834;7;1;3;557.835022;86.717339
0;6.131327;5.02064;-0.000282;-3.00E-05;0.067528;7;1;3;554.89856;122.591141
0;5.705414;6.644792;0.002488;-0.000991;0.155264;7;1;3;553.784302;150.863586
0;5.535799;7.189814;0.000112;0.000269;0.248038;7;1;3;552.683594;155.53656
0;5.525084;7.615201;-0.003864;0.003449;0.468627;7;1;3;551.049194;126.718536
0;5.324329;9.86746;-0.008718;-4.00E-05;0.538083;7;1;3;551.076172;249.477203
0;5.224524;9.276752;0.026767;0.017981;-0.011017;5;6;2;20;333.184326
0;4.654553;16.416653;0.041313;0.005526;0.001958;5;6;2;19.679676;21.99435
0;4.110469;26.973282;-0.014185;-0.004697;0.045285;5;6;2;13.36883;33.876976
0;4.454294;20.320761;-0.008396;0.003965;0.567102;7;1;3;558.130249;94.264694
0;5.155432;10.928452;-0.003157;-0.003496;0.396341;7;1;3;553.061401;134.338135
0;5.579073;8.2399;0.002494;0.000471;0.408073;7;1;3;551.54364;153.45546
0;5.111022;12.562517;0.016631;0.002155;0.563768;7;1;3;550.423706;151.741928
0;4.444081;24.254089;0.003305;-0.019443;0.600732;7;1;3;545.814514;151.936584
0;4.897136;12.910604;-0.029654;-0.004853;-0.030486;5;6;2;15.452862;198.929626
0;4.807334;14.031672;0.022788;0.005043;0.147826;5;6;2;19.05282;201.784729
0;5.557676;6.617393;0.036394;-0.004245;0.335835;5;6;2;20;123.056618
0;5.341312;10.598301;0.002165;0.000661;0.642627;7;1;3;177.519745;206.251648
0;5.328604;10.188141;-0.004855;0.001555;0.626662;7;1;10;178.688171;198.211426
0;5.014596;12.547354;-0.01417;0.00141;0.633783;7;1;10;179.417038;190.755981
0;5.002315;12.327219;-0.01237;0.006994;0.638436;7;1;10;179.624542;165.124359
0;4.844436;14.324841;0.005511;0.00258;0.653364;7;1;10;177.549255;128.945999
0;4.005052;31.408638;-0.004271;0.010954;0.541989;7;1;10;138.61882;123.144608
0;4.862012;21.456886;-0.031575;-0.02516;0.540818;7;1;10;131.705017;189.71347
0;5.87982;11.214613;-0.004741;-0.015161;0.608418;3;1;10;19.765911;97.839867
